Breakout,Age,Pos_Group,Bats,Throws,Height,Weight,Country,Class_Type,Prospect_Grouping,Prev_Season_WAR,Season_High_WAR,MLB_Certainty,MLB_BB,MLB_K,MLB_AVG,MLB_ISO,MLB_Spd,MLB_wRC,MiLB_Certainty,MiLB_BB,MiLB_K,MiLB_AVG,MiLB_ISO,MiLB_Spd,MiLB_wRC
0,27,Catcher,R,R,73,210,USA,Big D1 College,Top 50 Prospect,0.8,0.8,500-999 MLB PA,0.063,0.282,0.222,0.211,2.9,87,1500-1999 MiLB PA,0.055,0.203,0.275,0.233,2.3,115
0,27,Corner Infielder,R,R,75,215,USA,D1 College,Top 50 Prospect,2.5,2.5,500-999 MLB PA,0.073,0.222,0.264,0.221,4.7,116,2000 or more MiLB PA,0.091,0.194,0.28,0.195,5.3,127
0,28,Corner Outfielder,L,L,76,225,USA,Big D1 College,Unranked Prospect,-0.7,1.6,1000-1499 MLB PA,0.068,0.192,0.259,0.155,4.4,96,1500-1999 MiLB PA,0.06,0.182,0.273,0.161,5.4,110
0,28,Corner Infielder,R,R,75,225,USA,D1 College,Unranked Prospect,1.4,1.4,1000-1499 MLB PA,0.048,0.247,0.276,0.155,4,100,1500-1999 MiLB PA,0.053,0.179,0.276,0.156,4.2,97
0,25,Catcher,R,R,73,241,VEN,International Amateur,Top 100 Prospect,0.5,4.4,500-999 MLB PA,0.085,0.175,0.269,0.163,1.8,107,1500-1999 MiLB PA,0.056,0.164,0.285,0.145,2.9,113
0,26,Outfielder,R,R,74,210,USA,Junior College,Top 10 Prospect,3.2,3.2,500-999 MLB PA,0.09,0.209,0.248,0.158,8.3,107,2000 or more MiLB PA,0.107,0.143,0.294,0.148,8.3,129
0,27,Middle Infielder,R,R,70,180,USA,Big D1 College,Unranked Prospect,1.9,1.9,1000-1499 MLB PA,0.049,0.11,0.263,0.087,5.3,76,1500-1999 MiLB PA,0.065,0.116,0.287,0.09,5.3,93
0,26,Corner Infielder,L,R,75,250,DR,Big D1 College,Top 10 Prospect,2.5,2.5,1000-1499 MLB PA,0.096,0.307,0.237,0.191,2.3,101,500-999 MiLB PA,0.129,0.246,0.278,0.238,3.8,141
0,26,Middle Infielder,B,R,69,170,USA,Big D1 College,Unranked Prospect,-0.2,1.8,500-999 MLB PA,0.075,0.139,0.26,0.1,7.1,90,1000-1499 MiLB PA,0.111,0.139,0.289,0.132,6.7,116
0,27,Corner Infielder,L,R,76,255,USA,Big D1 College,Unranked Prospect,-0.7,0.8,500-999 MLB PA,0.1,0.222,0.256,0.172,2.6,113,2000 or more MiLB PA,0.123,0.193,0.284,0.184,2.8,136
0,26,Corner Infielder,L,R,73,230,CUB,Big D1 College,Top 50 Prospect,1.1,1.1,500-999 MLB PA,0.097,0.177,0.278,0.131,1.8,112,1000-1499 MiLB PA,0.11,0.151,0.293,0.174,3.9,131
0,26,Outfielder,R,R,73,190,USA,High School,Top 100 Prospect,1.3,4.3,500-999 MLB PA,0.056,0.221,0.247,0.155,7.6,95,2000 or more MiLB PA,0.066,0.18,0.293,0.161,8.4,112
0,27,Middle Infielder,R,R,72,204,USA,Big D1 College,Top 100 Prospect,1.9,1.9,500-999 MLB PA,0.049,0.187,0.251,0.154,4.7,85,2000 or more MiLB PA,0.074,0.165,0.27,0.152,6,109
0,27,Corner Infielder,R,R,73,200,USA,D1 College,Unranked Prospect,-0.2,-0.2,500-999 MLB PA,0.042,0.118,0.306,0.107,4,88,2000 or more MiLB PA,0.087,0.098,0.308,0.125,4.5,120
0,25,Corner Outfielder,L,L,72,230,USA,High School,Top 10 Prospect,0.3,1.2,1000-1499 MLB PA,0.078,0.267,0.248,0.167,4.2,93,2000 or more MiLB PA,0.107,0.228,0.308,0.219,4.7,143
0,28,Infielder,R,R,72,190,USA,D1 College,Unranked Prospect,1.8,1.8,500-999 MLB PA,0.115,0.257,0.239,0.143,3.3,99,2000 or more MiLB PA,0.114,0.159,0.3,0.153,5.8,140
0,27,Corner Infielder,L,L,75,245,USA,Big D1 College,Unranked Prospect,0.7,0.7,1000-1499 MLB PA,0.083,0.191,0.264,0.177,2.6,101,1500-1999 MiLB PA,0.099,0.141,0.312,0.195,3.5,140
1,25,Corner Outfielder,L,L,77,225,USA,High School,Top 10 Prospect,0.1,0.1,Fewer than 500 MLB PA,0.104,0.189,0.236,0.152,4.4,90,2000 or more MiLB PA,0.106,0.172,0.296,0.165,6.4,134
0,27,Outfielder,L,L,72,195,USA,Big D1 College,Unranked Prospect,0,1.2,500-999 MLB PA,0.05,0.129,0.284,0.075,6.8,79,1500-1999 MiLB PA,0.063,0.108,0.306,0.107,7.2,103
0,28,Corner Outfielder,R,R,74,215,USA,Big D1 College,Unranked Prospect,2.3,2.3,500-999 MLB PA,0.071,0.181,0.3,0.215,3.1,135,2000 or more MiLB PA,0.078,0.164,0.308,0.211,3.8,136
0,23,Corner Infielder,L,L,75,240,USA,High School,Top 50 Prospect,1.6,1.6,500-999 MLB PA,0.092,0.207,0.245,0.157,3.1,100,1500-1999 MiLB PA,0.095,0.203,0.303,0.239,3.8,139
1,23,Corner Infielder,L,L,76,226,USA,High School,Top 10 Prospect,-1.3,1.1,1000-1499 MLB PA,0.078,0.152,0.262,0.149,5,96,1000-1499 MiLB PA,0.116,0.151,0.312,0.181,5.6,143
0,26,Corner Outfielder,L,R,74,197,USA,Junior College,Top 100 Prospect,3.7,3.7,1000-1499 MLB PA,0.072,0.217,0.244,0.201,5.2,99,2000 or more MiLB PA,0.077,0.16,0.278,0.222,5.9,120
0,24,Corner Outfielder,R,R,71,240,CUB,International Professional,Top 100 Prospect,0.8,0.8,500-999 MLB PA,0.051,0.22,0.263,0.173,2.4,99,1000-1499 MiLB PA,0.056,0.178,0.284,0.169,2.6,113
0,28,Outfielder,R,R,73,220,USA,D3 College,Unranked Prospect,0.8,1.5,500-999 MLB PA,0.058,0.238,0.259,0.179,5.3,102,2000 or more MiLB PA,0.085,0.14,0.294,0.164,6.4,130
0,27,Catcher,B,R,77,235,USA,Big D1 College,Top 10 Prospect,4.5,5.7,2000 or more MLB PA,0.09,0.185,0.26,0.16,2,100,500-999 MiLB PA,0.147,0.153,0.343,0.234,3.3,173
0,28,Infielder,L,R,73,223,USA,D1 College,Unranked Prospect,1.6,2.6,1500-1999 MLB PA,0.067,0.127,0.292,0.136,4.2,108,1000-1499 MiLB PA,0.086,0.105,0.295,0.157,4.3,120
0,23,Middle Infielder,R,R,74,218,DR,International Amateur,Top 25 Prospect,3.1,3.1,1500-1999 MLB PA,0.052,0.14,0.297,0.128,6,103,1000-1499 MiLB PA,0.068,0.11,0.31,0.112,7.1,122
0,25,Outfielder,L,R,69,175,USA,High School,Top 100 Prospect,2.1,2.1,1000-1499 MLB PA,0.054,0.094,0.278,0.044,7,77,1500-1999 MiLB PA,0.07,0.081,0.326,0.078,7.7,126
0,28,Outfielder,L,R,69,165,USA,Junior College,Unranked Prospect,1.5,1.5,Fewer than 500 MLB PA,0.096,0.192,0.247,0.076,9.7,77,1500-1999 MiLB PA,0.086,0.159,0.28,0.072,8.7,90
0,24,Corner Infielder,L,R,72,225,USA,High School,Top 10 Prospect,3.2,3.2,500-999 MLB PA,0.062,0.179,0.25,0.145,3.2,88,1500-1999 MiLB PA,0.069,0.154,0.282,0.221,4.2,124
0,23,Corner Outfielder,L,L,77,240,USA,High School,Top 10 Prospect,5.3,5.3,1500-1999 MLB PA,0.116,0.216,0.261,0.186,5.3,119,1000-1499 MiLB PA,0.105,0.138,0.317,0.189,6.3,149
0,23,Corner Outfielder,R,R,78,245,USA,High School,Top 10 Prospect,5,5,1000-1499 MLB PA,0.1,0.288,0.27,0.282,4,140,1000-1499 MiLB PA,0.117,0.264,0.275,0.297,4.3,157
0,27,Outfielder,L,L,68,170,USA,D1 College,Unranked Prospect,0.7,1.4,Fewer than 500 MLB PA,0.055,0.21,0.262,0.038,7.3,64,1000-1499 MiLB PA,0.075,0.161,0.301,0.05,7.4,99
1,27,Corner Infielder,R,R,73,210,USA,Big D1 College,Unranked Prospect,1.2,1.2,Fewer than 500 MLB PA,0.049,0.223,0.232,0.154,3.6,84,2000 or more MiLB PA,0.118,0.179,0.275,0.195,4.5,119
0,31,Middle Infielder,R,R,74,180,CUB,International Professional,Unranked Prospect,2,4.2,2000 or more MLB PA,0.053,0.121,0.276,0.134,4.5,90,Fewer than 500 MiLB PA,,,,,,
0,29,Corner Outfielder,L,R,73,220,USA,Big D1 College,Top 10 Prospect,5,6.6,2000 or more MLB PA,0.099,0.21,0.269,0.17,4.6,111,1000-1499 MiLB PA,0.146,0.199,0.321,0.257,6,166
0,25,Corner Outfielder,R,R,73,215,USA,High School,Top 10 Prospect,2.5,6.3,2000 or more MLB PA,0.101,0.229,0.278,0.198,5.9,117,1000-1499 MiLB PA,0.112,0.197,0.288,0.193,5.9,134
0,26,Outfielder,R,R,75,215,USA,High School,Top 10 Prospect,1.8,4.3,1500-1999 MLB PA,0.078,0.234,0.251,0.123,7.6,92,1500-1999 MiLB PA,0.119,0.23,0.305,0.172,7.4,139
0,28,Outfielder,L,L,71,200,USA,Big D1 College,Unranked Prospect,2.9,2.9,1000-1499 MLB PA,0.065,0.152,0.3,0.114,5,115,1500-1999 MiLB PA,0.079,0.121,0.301,0.134,5.8,116
0,28,Infielder,R,R,71,202,USA,D1 College,Unranked Prospect,0.3,0.4,500-999 MLB PA,0.074,0.125,0.254,0.1,3.5,92,2000 or more MiLB PA,0.08,0.126,0.309,0.133,5,126
0,23,Infielder,R,R,72,210,CAN,High School,Top 50 Prospect,1.9,2.6,500-999 MLB PA,0.069,0.165,0.278,0.168,6.1,112,1000-1499 MiLB PA,0.08,0.18,0.295,0.196,7.3,127
0,27,Outfielder,L,L,70,195,USA,Big D1 College,Unranked Prospect,0,1.1,500-999 MLB PA,0.051,0.192,0.26,0.163,6.8,98,2000 or more MiLB PA,0.079,0.168,0.292,0.146,6.7,117
0,27,Outfielder,L,L,75,210,USA,Big D1 College,Top 100 Prospect,2.2,2.2,1000-1499 MLB PA,0.062,0.257,0.247,0.221,6.2,94,2000 or more MiLB PA,0.053,0.19,0.275,0.191,6.9,109
0,26,Middle Infielder,L,R,73,223,USA,Big D1 College,Unranked Prospect,1.9,1.9,500-999 MLB PA,0.08,0.181,0.235,0.098,3.3,77,1000-1499 MiLB PA,0.08,0.226,0.266,0.137,5.4,97
1,23,Corner Infielder,L,R,77,220,USA,High School,Top 25 Prospect,1.7,1.7,1000-1499 MLB PA,0.091,0.218,0.269,0.181,2.9,116,1500-1999 MiLB PA,0.076,0.148,0.301,0.171,3.5,131
0,23,Middle Infielder,R,R,66,166,VEN,International Amateur,Unranked Prospect,1.9,1.9,500-999 MLB PA,0.052,0.119,0.286,0.102,5.9,96,1500-1999 MiLB PA,0.084,0.106,0.327,0.154,7.8,137
0,24,Utility,B,R,71,195,USA,Junior College,Unranked Prospect,0.3,0.3,Fewer than 500 MLB PA,0.045,0.112,0.267,0.077,4.3,78,2000 or more MiLB PA,0.091,0.132,0.298,0.113,7,120
0,30,Corner Outfielder,B,L,70,195,USA,D1 College,Unranked Prospect,1.2,1.2,500-999 MLB PA,0.111,0.216,0.243,0.136,3.8,101,1500-1999 MiLB PA,0.123,0.167,0.306,0.167,4.1,142
0,23,Catcher,R,R,75,235,VEN,International Amateur,Top 10 Prospect,-1.4,0.5,500-999 MLB PA,0.058,0.186,0.267,0.141,1.1,99,2000 or more MiLB PA,0.078,0.165,0.308,0.193,2.5,139
0,23,Middle Infielder,R,R,71,200,PAN,International Amateur,Unranked Prospect,1.7,1.7,1000-1499 MLB PA,0.074,0.142,0.271,0.061,3.1,88,1500-1999 MiLB PA,0.078,0.127,0.268,0.083,5.3,94
0,25,Corner Outfielder,R,R,75,230,USA,D2 College,Unranked Prospect,-0.3,1.1,500-999 MLB PA,0.08,0.217,0.252,0.139,2.4,93,1000-1499 MiLB PA,0.084,0.157,0.334,0.199,4,156
0,28,Corner Infielder,R,R,74,210,USA,Big D1 College,Unranked Prospect,-1.1,2.1,1000-1499 MLB PA,0.058,0.17,0.257,0.133,2.6,85,2000 or more MiLB PA,0.075,0.176,0.292,0.167,3.3,122
0,25,Outfielder,L,R,75,225,USA,D2 College,Unranked Prospect,0.5,0.5,Fewer than 500 MLB PA,0.08,0.312,0.252,0.124,4,94,1500-1999 MiLB PA,0.095,0.23,0.28,0.184,6.2,129
0,26,Corner Infielder,R,R,74,230,USA,D1 College,Top 100 Prospect,-0.7,0.4,500-999 MLB PA,0.052,0.177,0.23,0.108,4.1,62,1000-1499 MiLB PA,0.066,0.149,0.293,0.15,5.7,116
0,27,Corner Outfielder,L,L,72,195,USA,D1 College,Unranked Prospect,1.8,1.8,500-999 MLB PA,0.059,0.154,0.293,0.161,5.3,115,1000-1499 MiLB PA,0.081,0.142,0.289,0.14,6,115
0,25,Middle Infielder,R,R,68,185,USA,D1 College,Unranked Prospect,-0.6,-0.2,Fewer than 500 MLB PA,0.037,0.178,0.242,0.097,6.5,63,2000 or more MiLB PA,0.1,0.105,0.308,0.135,5.7,124
0,29,Outfielder,R,R,76,225,USA,Big D1 College,Unranked Prospect,1.9,1.9,500-999 MLB PA,0.114,0.322,0.217,0.21,6,98,2000 or more MiLB PA,0.115,0.262,0.261,0.195,7.3,125
0,28,Utility,L,R,72,195,USA,Big D1 College,Unranked Prospect,-1.4,2.7,1000-1499 MLB PA,0.086,0.162,0.272,0.124,5.1,97,1500-1999 MiLB PA,0.12,0.112,0.293,0.148,6.7,124
0,26,Corner Infielder,L,R,74,245,DR,International Amateur,Unranked Prospect,0.5,0.5,Fewer than 500 MLB PA,0.057,0.313,0.258,0.183,2.5,98,2000 or more MiLB PA,0.039,0.231,0.286,0.216,4.5,124
0,26,Infielder,R,R,73,205,USA,Big D1 College,Unranked Prospect,1.4,1.4,500-999 MLB PA,0.077,0.173,0.254,0.103,5.6,94,1000-1499 MiLB PA,0.163,0.203,0.284,0.129,5.7,129
1,23,Catcher,R,R,75,255,VEN,International Amateur,Unranked Prospect,1,1,Fewer than 500 MLB PA,0.041,0.102,0.311,0.16,2.2,118,1000-1499 MiLB PA,0.052,0.099,0.287,0.11,2.6,95
0,30,Utility,B,R,69,180,DR,International Amateur,Unranked Prospect,-0.7,-0.3,Fewer than 500 MLB PA,0.065,0.157,0.188,0.083,4.8,37,2000 or more MiLB PA,0.061,0.133,0.264,0.107,6.7,90
0,26,Catcher,L,R,71,228,USA,Big D1 College,Unranked Prospect,2.9,4.5,1000-1499 MLB PA,0.129,0.233,0.261,0.17,3,115,500-999 MiLB PA,0.125,0.189,0.282,0.142,2.4,127
0,24,Utility,L,R,74,190,USA,Junior College,Top 25 Prospect,0.2,0.7,Fewer than 500 MLB PA,0.043,0.203,0.26,0.161,3.6,97,1500-1999 MiLB PA,0.082,0.154,0.275,0.182,4.6,121
0,27,Catcher,R,R,72,200,USA,D1 College,Unranked Prospect,6,6,1000-1499 MLB PA,0.062,0.168,0.279,0.133,3.7,100,1000-1499 MiLB PA,0.113,0.14,0.299,0.159,3.6,132
0,24,Catcher,R,R,71,225,DR,International Amateur,Top 50 Prospect,-0.6,0,Fewer than 500 MLB PA,0.056,0.246,0.262,0.26,3.5,103,1500-1999 MiLB PA,0.063,0.222,0.267,0.182,4.2,104
1,27,Corner Infielder,L,R,76,210,USA,D1 College,Unranked Prospect,1.5,1.5,Fewer than 500 MLB PA,0.106,0.187,0.283,0.164,4.4,119,1000-1499 MiLB PA,0.145,0.146,0.299,0.151,4.6,135
0,26,Middle Infielder,B,R,70,190,NIC,International Amateur,Unranked Prospect,1.6,1.6,1000-1499 MLB PA,0.096,0.224,0.24,0.086,7.9,83,1500-1999 MiLB PA,0.113,0.177,0.292,0.095,8.2,112
0,25,Utility,R,R,68,190,USA,D1 College,Unranked Prospect,0,0.8,Fewer than 500 MLB PA,0.027,0.127,0.25,0.108,6.7,74,1500-1999 MiLB PA,0.057,0.092,0.306,0.118,6.5,116
0,25,Middle Infielder,L,R,71,166,USA,Junior College,Top 50 Prospect,-1.3,0.6,500-999 MLB PA,0.048,0.158,0.26,0.055,7.5,73,1500-1999 MiLB PA,0.065,0.137,0.302,0.085,8.7,101
0,26,Infielder,L,R,70,190,USA,D1 College,Unranked Prospect,-0.1,0.4,500-999 MLB PA,0.086,0.184,0.245,0.091,5,80,1500-1999 MiLB PA,0.086,0.112,0.276,0.13,5.4,105
0,26,Corner Infielder,L,L,76,220,USA,Big D1 College,Top 100 Prospect,1,2.9,1000-1499 MLB PA,0.112,0.232,0.252,0.209,2.2,118,500-999 MiLB PA,0.116,0.208,0.288,0.179,2.2,138
0,26,Corner Infielder,L,R,74,250,USA,Big D1 College,Top 50 Prospect,-0.1,-0.1,500-999 MLB PA,0.078,0.27,0.25,0.127,2.4,92,1500-1999 MiLB PA,0.078,0.204,0.307,0.184,2.4,129
0,26,Outfielder,L,L,71,210,VEN,International Amateur,Top 100 Prospect,1.5,2.6,1500-1999 MLB PA,0.069,0.179,0.28,0.12,5.6,90,1500-1999 MiLB PA,0.081,0.113,0.314,0.127,6.7,122
1,26,Catcher,L,R,75,215,USA,Big D1 College,Top 50 Prospect,-0.2,-0.2,500-999 MLB PA,0.104,0.199,0.235,0.117,2.7,81,500-999 MiLB PA,0.12,0.152,0.293,0.129,2.4,119
0,26,Middle Infielder,R,R,72,188,USA,Big D1 College,Top 25 Prospect,1,2.3,2000 or more MLB PA,0.074,0.173,0.245,0.137,3.3,85,Fewer than 500 MiLB PA,0.073,0.127,0.322,0.197,3.3,149
0,26,Corner Infielder,B,L,76,220,USA,Big D1 College,Top 25 Prospect,-0.8,0.6,1000-1499 MLB PA,0.106,0.216,0.223,0.153,1.4,90,500-999 MiLB PA,0.161,0.173,0.279,0.17,2.3,130
0,24,Middle Infielder,L,R,66,160,VEN,International Amateur,Unranked Prospect,0.3,0.3,Fewer than 500 MLB PA,0.053,0.14,0.226,0.138,6.5,74,2000 or more MiLB PA,0.074,0.106,0.312,0.127,7.3,118
0,27,Catcher,R,R,76,260,USA,Junior College,Top 100 Prospect,1.8,1.8,Fewer than 500 MLB PA,0.104,0.338,0.205,0.183,3.6,89,2000 or more MiLB PA,0.145,0.232,0.275,0.209,3.4,141
0,26,Catcher,R,R,73,213,USA,Big D1 College,Top 10 Prospect,10.1,10.1,1000-1499 MLB PA,0.093,0.147,0.314,0.189,2.4,143,500-999 MiLB PA,0.131,0.136,0.333,0.209,4.3,154
0,25,Corner Infielder,L,L,75,245,USA,Junior College,Top 25 Prospect,-0.1,1,1000-1499 MLB PA,0.11,0.182,0.25,0.192,3.9,112,1500-1999 MiLB PA,0.124,0.152,0.29,0.174,4.1,133
1,25,Corner Infielder,R,R,75,220,USA,D1 College,Unranked Prospect,2.8,2.8,500-999 MLB PA,0.105,0.24,0.278,0.209,5.4,123,1000-1499 MiLB PA,0.126,0.236,0.317,0.303,4.9,163
0,26,Middle Infielder,B,R,72,205,USA,D1 College,Top 100 Prospect,2.6,3.2,1000-1499 MLB PA,0.078,0.27,0.239,0.172,5.5,98,1000-1499 MiLB PA,0.109,0.217,0.27,0.185,6.3,127
1,27,Corner Infielder,L,R,76,255,USA,Junior College,Top 100 Prospect,1.8,1.8,1500-1999 MLB PA,0.065,0.31,0.258,0.208,2.9,101,2000 or more MiLB PA,0.079,0.245,0.318,0.279,4,147
0,28,Outfielder,R,R,76,205,USA,Big D1 College,Top 100 Prospect,1.3,3.3,2000 or more MLB PA,0.087,0.293,0.241,0.145,6.9,89,1500-1999 MiLB PA,0.118,0.234,0.268,0.131,7.1,116
0,27,Corner Infielder,R,R,73,213,USA,D1 College,Top 10 Prospect,2,7.5,2000 or more MLB PA,0.111,0.198,0.276,0.24,4.2,136,500-999 MiLB PA,0.111,0.181,0.296,0.232,3.4,148
0,28,Outfielder,L,L,73,195,USA,D1 College,Unranked Prospect,1,1,Fewer than 500 MLB PA,0.076,0.242,0.258,0.096,8.9,89,2000 or more MiLB PA,0.11,0.189,0.267,0.071,6.7,100
0,30,Corner Infielder,R,R,74,213,USA,D1 College,Unranked Prospect,3.7,3.7,1000-1499 MLB PA,0.084,0.213,0.296,0.15,2.5,125,1500-1999 MiLB PA,0.097,0.195,0.307,0.224,4.8,139
0,29,Outfielder,R,R,74,190,USA,Big D1 College,Unranked Prospect,2.5,2.5,Fewer than 500 MLB PA,0.057,0.176,0.279,0.076,7.5,89,2000 or more MiLB PA,0.07,0.15,0.283,0.102,7.4,102
0,28,Catcher,R,R,70,205,USA,D1 College,Unranked Prospect,0.3,0.3,Fewer than 500 MLB PA,0.091,0.262,0.224,0.159,1.1,86,2000 or more MiLB PA,0.113,0.187,0.265,0.188,3,118
0,26,Middle Infielder,L,R,71,200,USA,Big D1 College,Top 100 Prospect,3.4,3.4,500-999 MLB PA,0.095,0.174,0.26,0.143,6.3,106,1000-1499 MiLB PA,0.102,0.176,0.297,0.188,6.9,139
0,25,Corner Infielder,L,R,72,216,USA,Big D1 College,Unranked Prospect,3.8,3.8,500-999 MLB PA,0.069,0.171,0.259,0.153,3.6,105,1000-1499 MiLB PA,0.104,0.133,0.328,0.146,4.8,134
1,26,Middle Infielder,R,R,71,200,USA,D1 College,Unranked Prospect,-0.4,-0.4,Fewer than 500 MLB PA,0.047,0.171,0.234,0.098,5.1,63,1500-1999 MiLB PA,0.095,0.114,0.298,0.112,5.7,120
0,24,Middle Infielder,R,R,76,220,USA,Big D1 College,Unranked Prospect,0.4,0.4,Fewer than 500 MLB PA,0.045,0.175,0.287,0.097,3.9,73,1500-1999 MiLB PA,0.06,0.109,0.317,0.082,5.1,107
0,25,Utility,L,R,73,205,USA,Big D1 College,Top 25 Prospect,2.1,3,1000-1499 MLB PA,0.095,0.194,0.243,0.117,5.6,90,500-999 MiLB PA,0.142,0.127,0.28,0.155,5.9,118
0,21,Outfielder,R,R,74,235,USA,High School,Top 10 Prospect,10.1,10.1,500-999 MLB PA,0.098,0.218,0.306,0.226,8.3,153,1000-1499 MiLB PA,0.115,0.161,0.342,0.174,8.3,154
1,25,Corner Infielder,L,L,75,231,USA,Big D1 College,Top 25 Prospect,1.8,1.8,500-999 MLB PA,0.109,0.239,0.259,0.159,5.5,114,500-999 MiLB PA,0.17,0.178,0.343,0.252,6.1,173
0,20,Corner Outfielder,L,R,75,210,USA,Junior College,Top 10 Prospect,4.4,4.4,500-999 MLB PA,0.094,0.201,0.27,0.206,7.4,121,500-999 MiLB PA,0.127,0.188,0.289,0.191,5.7,135
0,31,Corner Outfielder,L,R,69,180,JAP,International Professional,Unranked Prospect,2.4,2.4,500-999 MLB PA,0.073,0.094,0.288,0.144,6.6,112,Fewer than 500 MiLB PA,,,,,,
0,27,Corner Outfielder,R,R,71,225,CUB,International Professional,Top 25 Prospect,4,4,500-999 MLB PA,0.08,0.189,0.292,0.214,5.9,136,Fewer than 500 MiLB PA,0.091,0.091,0.333,0,1.1,126
0,28,Catcher,R,R,73,210,USA,Big D1 College,Top 50 Prospect,0.1,0.8,1000-1499 MLB PA,0.053,0.287,0.212,0.196,2.4,76,1500-1999 MiLB PA,0.055,0.203,0.275,0.233,2.3,115
0,28,Corner Infielder,R,R,75,215,USA,D1 College,Top 50 Prospect,2.9,2.9,1000-1499 MLB PA,0.078,0.215,0.249,0.197,4.2,107,2000 or more MiLB PA,0.091,0.194,0.28,0.195,5.3,127
0,29,Corner Outfielder,L,L,76,225,USA,Big D1 College,Unranked Prospect,-0.1,1.6,1500-1999 MLB PA,0.067,0.192,0.26,0.159,4.3,97,1500-1999 MiLB PA,0.062,0.183,0.272,0.159,5.4,110
0,29,Corner Infielder,R,R,75,225,USA,D1 College,Unranked Prospect,3.1,3.1,1500-1999 MLB PA,0.049,0.237,0.289,0.149,3.2,108,1500-1999 MiLB PA,0.053,0.179,0.276,0.156,4.2,97
0,26,Catcher,R,R,73,241,VEN,International Amateur,Top 100 Prospect,2,4.4,500-999 MLB PA,0.073,0.163,0.27,0.175,1.4,109,1500-1999 MiLB PA,0.057,0.162,0.283,0.144,2.9,113
0,27,Outfielder,R,R,74,210,USA,Junior College,Top 10 Prospect,3.1,3.2,1000-1499 MLB PA,0.097,0.202,0.25,0.159,7.5,109,2000 or more MiLB PA,0.107,0.143,0.294,0.148,8.3,129
0,28,Middle Infielder,R,R,70,180,USA,Big D1 College,Unranked Prospect,-0.3,1.9,1500-1999 MLB PA,0.054,0.112,0.246,0.089,4.7,69,1500-1999 MiLB PA,0.067,0.117,0.288,0.09,5.4,94
0,27,Corner Infielder,L,R,75,250,DR,Big D1 College,Top 10 Prospect,2.8,2.8,1500-1999 MLB PA,0.09,0.306,0.235,0.207,2.5,105,500-999 MiLB PA,0.129,0.246,0.278,0.238,3.8,141
0,27,Middle Infielder,B,R,69,170,USA,Big D1 College,Unranked Prospect,-0.2,1.8,500-999 MLB PA,0.074,0.143,0.258,0.099,6.9,89,1500-1999 MiLB PA,0.118,0.147,0.282,0.12,6.8,112
1,28,Corner Infielder,L,R,76,255,USA,Big D1 College,Unranked Prospect,0.6,0.8,1000-1499 MLB PA,0.113,0.235,0.246,0.178,2.2,115,2000 or more MiLB PA,0.125,0.196,0.283,0.179,2.9,134
0,26,Catcher,B,R,74,220,USA,High School,Top 100 Prospect,2.7,2.7,500-999 MLB PA,0.079,0.211,0.225,0.142,2,85,2000 or more MiLB PA,0.087,0.147,0.297,0.17,3.8,118
0,27,Corner Infielder,L,R,73,230,CUB,Big D1 College,Top 50 Prospect,0.7,1.1,1000-1499 MLB PA,0.093,0.16,0.279,0.116,2.5,108,1000-1499 MiLB PA,0.109,0.15,0.296,0.172,3.8,132
0,26,Middle Infielder,R,R,72,190,USA,High School,Unranked Prospect,0.3,1.1,500-999 MLB PA,0.082,0.207,0.232,0.082,4.4,65,2000 or more MiLB PA,0.092,0.184,0.236,0.108,4.7,77
0,26,Corner Outfielder,L,L,73,220,USA,High School,Top 100 Prospect,-0.1,1.1,500-999 MLB PA,0.092,0.231,0.246,0.149,1.8,97,2000 or more MiLB PA,0.123,0.205,0.27,0.179,3.9,128
0,27,Outfielder,R,R,73,190,USA,High School,Top 100 Prospect,0.6,4.3,1000-1499 MLB PA,0.055,0.221,0.251,0.146,7.6,97,2000 or more MiLB PA,0.065,0.185,0.291,0.164,8.4,112
0,28,Middle Infielder,R,R,72,204,USA,Big D1 College,Top 100 Prospect,1.5,1.9,1000-1499 MLB PA,0.045,0.176,0.252,0.141,4,82,2000 or more MiLB PA,0.074,0.165,0.27,0.152,6,109
0,28,Corner Infielder,R,R,73,200,USA,D1 College,Unranked Prospect,-1.8,-0.2,500-999 MLB PA,0.041,0.126,0.285,0.097,3.6,75,2000 or more MiLB PA,0.088,0.096,0.308,0.127,4.6,121
0,27,Catcher,R,R,71,215,USA,Junior College,Unranked Prospect,-0.3,0.2,Fewer than 500 MLB PA,0.039,0.172,0.236,0.096,3.2,63,1500-1999 MiLB PA,0.073,0.161,0.266,0.147,3.6,100
0,26,Corner Outfielder,L,L,72,230,USA,High School,Top 10 Prospect,-0.3,1.2,1000-1499 MLB PA,0.079,0.267,0.241,0.157,4.2,88,2000 or more MiLB PA,0.107,0.227,0.309,0.216,4.6,143
0,29,Infielder,R,R,72,190,USA,D1 College,Unranked Prospect,-0.1,1.8,500-999 MLB PA,0.114,0.258,0.238,0.143,3.3,98,2000 or more MiLB PA,0.114,0.159,0.3,0.153,5.8,140
0,28,Corner Infielder,L,L,75,245,USA,Big D1 College,Unranked Prospect,0.7,0.7,1500-1999 MLB PA,0.085,0.203,0.253,0.187,2.4,99,1500-1999 MiLB PA,0.098,0.141,0.314,0.198,3.5,141
